x,y,z,bx,by,bz
-0.0721687836487032,-0.1249999999999999,0.15,-0.0810535461616722,0.4101944148690012,1021.2900565129876
0.0250639555300724,-0.1421447553254072,-0.15,0.0476628980772824,0.4510286116549772,1021.4004433663222
0.0250639555300724,-0.1421447553254072,-0.075,0.0285084619676037,0.4481658448765538,1021.3667860749736
0.0250639555300724,-0.1421447553254072,0.0,0.0117930066962331,0.4402701226037999,1021.3354002399824
0.0250639555300724,-0.1421447553254072,0.0749999999999999,-0.0024278786478678,0.4286067070007714,1021.3049587446502
0.0250639555300724,-0.1421447553254072,0.15,-0.0154769620326499,0.4161217842875756,1021.2767027213384
0.1105689913614896,-0.0927783998710699,-0.15,0.1090156922114703,0.4250693112909242,1021.3816598106145
0.1105689913614896,-0.0927783998710699,-0.075,0.0866299869869687,0.4253890284591875,1021.350714184394
0.1105689913614896,-0.0927783998710699,0.0,0.0700093201440677,0.420656734030848,1021.3214627938552
0.1105689913614896,-0.0927783998710699,0.0749999999999999,0.055026827300053,0.4110682816827889,1021.2912329868628
0.1105689913614896,-0.0927783998710699,0.15,0.0383957141903592,0.3996812129102773,1021.2634823141832
0.2041241452319315,0.0,-0.15,0.1585448848945436,0.3870835558227328,1021.3617284007888
0.2041241452319315,0.0,-0.075,0.1353170038578305,0.3905110423636309,1021.3374631025072
0.2041241452319315,0.0,0.0,0.1223018067683798,0.3893333077829108,1021.312627821813
0.2041241452319315,0.0,0.0749999999999999,0.1102348283010865,0.3835791063986796,1021.2810235612628
0.2041241452319315,0.0,0.15,0.092585891594953,0.3737385109811817,1021.24835776237
0.1563681671613323,0.1312084713929412,-0.15,0.096228373408265,0.3627653831864222,1021.3516084283832
0.1563681671613323,0.1312084713929412,-0.075,0.0804731466823782,0.3624175848151033,1021.323371787542
0.1563681671613323,0.1312084713929412,0.0,0.0728220513617934,0.3596487276863697,1021.2953302648352
0.1563681671613323,0.1312084713929412,0.0749999999999999,0.067101562012893,0.3534186608661768,1021.262890169781
0.1563681671613323,0.1312084713929412,0.15,0.0570837553629305,0.3416787219643886,1021.2295018862004
0.0354457858373447,0.201023040801396,-0.15,0.000176683155245,0.3716985214707093,1021.3429137146868
0.0354457858373447,0.201023040801396,-0.075,-0.0071113397621445,0.362126303739538,1021.3094189569016
0.0354457858373447,0.201023040801396,0.0,-0.011647230000905,0.3546747847780604,1021.2764923267972
0.0354457858373447,0.201023040801396,0.0749999999999999,-0.0138971251564698,0.3443500561200441,1021.2407098215748
0.0354457858373447,0.201023040801396,0.15,-0.0163378086721513,0.3272001133669867,1021.2055856919618
-0.1020620726159657,0.1767766952966369,-0.15,-0.0944014844314329,0.3995994974232964,1021.3660943661748
-0.1020620726159657,0.1767766952966369,-0.075,-0.1012940932906723,0.3856192953709224,1021.3300758732966
-0.1020620726159657,0.1767766952966369,0.0,-0.1032638494799873,0.3740551122506916,1021.294462410719
-0.1020620726159657,0.1767766952966369,0.0749999999999999,-0.1032650461490076,0.3587062550195676,1021.2562767907644
-0.1020620726159657,0.1767766952966369,0.15,-0.1050980802106797,0.3369222710360098,1021.2183937172888
-0.1918139529986771,0.0698145694084548,-0.15,-0.1408339475759629,0.431701168068252,1021.4175776471102
-0.1918139529986771,0.0698145694084548,-0.075,-0.152276246434159,0.4196797939276106,1021.3818607115634
-0.1918139529986771,0.0698145694084548,0.0,-0.1559735194054362,0.4058904109336806,1021.3460823566433
-0.1918139529986771,0.0698145694084548,0.0749999999999999,-0.1568142966551762,0.3868771034840553,1021.3056148682974
-0.1918139529986771,0.0698145694084548,0.15,-0.1643749809219813,0.3636395701761588,1021.2648760770892
-0.1918139529986771,-0.0698145694084548,-0.15,-0.119848591013746,0.4610409081130306,1021.449178086547
-0.1918139529986771,-0.0698145694084548,-0.075,-0.1351592133132949,0.4510881604571387,1021.4147038851764
-0.1918139529986771,-0.0698145694084548,0.0,-0.1434901073159998,0.4364616438743373,1021.3792703071524
-0.1918139529986771,-0.0698145694084548,0.0749999999999999,-0.1491679390258705,0.4166901143485212,1021.3390980760034
-0.1918139529986771,-0.0698145694084548,0.15,-0.1612957436643433,0.3949432436825094,1021.2992053611044
-0.1020620726159658,-0.1767766952966368,-0.15,-0.0421476433058176,0.478312582126623,1021.432084465663
-0.1020620726159658,-0.1767766952966368,-0.075,-0.0612116148695086,0.4720625127058228,1021.3996449268066
-0.1020620726159658,-0.1767766952966368,0.0,-0.0743982224898353,0.4591767210980373,1021.3676973625376
-0.1020620726159658,-0.1767766952966368,0.0749999999999999,-0.0857342826199,0.4422510691382863,1021.3315064893716
-0.1020620726159658,-0.1767766952966368,0.15,-0.0998798067445683,0.4244937605841088,1021.2961230050296
0.0354457858373446,-0.2010230408013961,-0.15,0.0625578149679133,0.4709951551201931,1021.3913223193456
0.0354457858373446,-0.2010230408013961,-0.075,0.0414080219273992,0.4693388506273586,1021.3633702730168
0.0354457858373446,-0.2010230408013961,0.0,0.0234272840235758,0.4596646922382583,1021.3356250516852
0.0354457858373446,-0.2010230408013961,0.0749999999999999,0.0074646407180171,0.4467188261194373,1021.3043670955482
0.0354457858373446,-0.2010230408013961,0.15,-0.0078560250698445,0.4352603002637532,1021.272796866313
0.1563681671613323,-0.1312084713929413,-0.15,0.1480076590593754,0.4332298280004701,1021.368638240054
0.1563681671613323,-0.1312084713929413,-0.075,0.12354190720261,0.4356057641920615,1021.3439656438724
0.1563681671613323,-0.1312084713929413,0.0,0.1061970373521585,0.4310288423233489,1021.3180865832549
0.1563681671613323,-0.1312084713929413,0.0749999999999999,0.0911677226101259,0.4214553789145412,1021.2879882256352
0.1563681671613323,-0.1312084713929413,0.15,0.0721117343333729,0.4113883835743756,1021.2566301805972
0.25,0.0,-0.15,0.1824786296582348,0.3811221798982099,1021.3497854551324
0.25,0.0,-0.075,0.1612184788875291,0.3876024571228421,1021.3361779131784
0.25,0.0,0.0,0.1511162089285666,0.3876339377467021,1021.314216899158
0.25,0.0,0.0749999999999999,0.1432793920602733,0.3836130918189043,1021.2816821915532
0.25,0.0,0.15,0.1212733103092258,0.3711618508461718,1021.2417755070592
0.1915111107797445,0.1606969024216348,-0.15,0.1087899768868103,0.3506986276306111,1021.3399222484736
0.1915111107797445,0.1606969024216348,-0.075,0.093636495886932,0.350430033953321,1021.3182761118466
0.1915111107797445,0.1606969024216348,0.0,0.0911101048353758,0.352023305332177,1021.2935506818092
0.1915111107797445,0.1606969024216348,0.0749999999999999,0.0888033298788618,0.3477754072919355,1021.2596253134258
0.1915111107797445,0.1606969024216348,0.15,0.0805477374328608,0.3363625160982589,1021.2208698076112
0.0434120444167326,0.246201938253052,-0.15,-0.0042596394746282,0.3628090979250932,1021.3226396971892
0.0434120444167326,0.246201938253052,-0.075,-0.0104764913664971,0.3514738523881376,1021.2939974704174
0.0434120444167326,0.246201938253052,0.0,-0.0139348673663889,0.3437881819183007,1021.262943017326
0.0434120444167326,0.246201938253052,0.0749999999999999,-0.0114364480407987,0.3391828040233937,1021.2256893307862
0.0434120444167326,0.246201938253052,0.15,-0.0120505096330823,0.3204213225071999,1021.1848565835808
-0.1249999999999999,0.2165063509461096,-0.15,-0.1222326904449768,0.397381197560647,1021.3495712763907
-0.1249999999999999,0.2165063509461096,-0.075,-0.1254223784923233,0.3810700807264866,1021.3177033324658
-0.1249999999999999,0.2165063509461096,0.0,-0.1225513245825975,0.3679015727361337,1021.2853163268232
-0.1249999999999999,0.2165063509461096,0.0749999999999999,-0.1190170733617982,0.3562885308762104,1021.2442140685196
-0.1249999999999999,0.2165063509461096,0.15,-0.1181832576281234,0.3321638740934935,1021.1992639332856
-0.234923155196477,0.0855050358314172,-0.15,-0.1811815409414661,0.4355651130814744,1021.416841247472
-0.234923155196477,0.0855050358314172,-0.075,-0.1909129990365121,0.4217558280065601,1021.3868492317554
-0.234923155196477,0.0855050358314172,0.0,-0.1909294698250617,0.4035005834599771,1021.3526069902254
-0.234923155196477,0.0855050358314172,0.0749999999999999,-0.1836739269777547,0.3890386450094315,1021.3091050264312
-0.234923155196477,0.0855050358314172,0.15,-0.1880920567127202,0.3634917277187894,1021.2602921404692
-0.2349231551964771,-0.0855050358314171,-0.15,-0.1549514648662936,0.4719211837690686,1021.460205756056
-0.2349231551964771,-0.0855050358314171,-0.075,-0.1697993837506542,0.4618808173125806,1021.4313495182672
-0.2349231551964771,-0.0855050358314171,0.0,-0.1760984457831832,0.4511157142770056,1021.3977303350052
-0.2349231551964771,-0.0855050358314171,0.0749999999999999,-0.1737412107304214,0.4214138111740961,1021.3534196333782
-0.2349231551964771,-0.0855050358314171,0.15,-0.1839256636896428,0.3984383910797163,1021.3052610826868
-0.1250000000000001,-0.2165063509461096,-0.15,-0.0588633319213033,0.495099886361712,1021.435169695988
-0.1250000000000001,-0.2165063509461096,-0.075,-0.0772203029226794,0.4889754780673832,1021.4094919514814
-0.1250000000000001,-0.2165063509461096,0.0,-0.0885677781832593,0.473158876124504,1021.3799812556337
-0.1250000000000001,-0.2165063509461096,0.0749999999999999,-0.0993598641234527,0.4524259791540369,1021.3406397050576
-0.1250000000000001,-0.2165063509461096,0.15,-0.1118051145272369,0.4369981665261198,1021.2983097929344
0.0434120444167324,-0.246201938253052,-0.15,0.0736425902704306,0.4893257599179081,1021.3807300181855
0.0434120444167324,-0.246201938253052,-0.075,0.0496827359372998,0.4887764374761397,1021.3597658662592
0.0434120444167324,-0.246201938253052,0.0,0.0315215296771644,0.4761590187517756,1021.3361043337668
0.0434120444167324,-0.246201938253052,0.0749999999999999,0.015746256567426,0.4610109195891481,1021.3021113486224
0.0434120444167324,-0.246201938253052,0.15,-0.0008849851669386,0.4512114621226692,1021.2664063118004
0.1915111107797444,-0.1606969024216349,-0.15,0.1753470817707823,0.4418645203370737,1021.3555488218784
0.1915111107797444,-0.1606969024216349,-0.075,0.1491675695188904,0.4450538478148746,1021.3389739842518
0.1915111107797444,-0.1606969024216349,0.0,0.1354849704053357,0.4392448851193846,1021.3169058025924
0.1915111107797444,-0.1606969024216349,0.0749999999999999,0.1218836900975787,0.4305379194866849,1021.2854887729796
0.1915111107797444,-0.1606969024216349,0.15,0.1005781049648276,0.4214415254436625,1021.2495504799432
